Address (Full),Average ELA Proficiency,Average Math Proficiency,City,Collaborative Teachers %,Collaborative Teachers Rating,Community School?,District,Economic Need Index,Effective School Leadership %,Effective School Leadership Rating,Grade High,Grade Low,Grades,Latitude,Longitude,Percent Asian,Percent Black,Percent Black / Hispanic,Percent ELL,Percent Hispanic,Percent White,Percent of Students Chronically Absent,Rigorous Instruction %,Rigorous Instruction Rating,SED Code,Strong Family-Community Ties %,Strong Family-Community Ties Rating,Student Achievement Rating,Student Attendance Rate,Supportive Environment %,Supportive Environment Rating,Trust %,Trust Rating,Zip,avg_math_proficiency_2017,avg_math_proficiency_2017_city_diff,avg_math_proficiency_2017_comp_diff,black_2017_num_students,dbn,econ_need_index_2017_city_diff,econ_need_index_2017_dist_diff,econ_need_index_2017_val,grade_7_2017_enrollment,grade_8_2017_enrollment,hispanic_2017_avg_ela,hispanic_2017_avg_math,hispanic_2017_num_students,num_offered,num_testtakers,pct_8th_graders_offered,pct_8th_graders_w_hs_credit_2017,pct_8th_graders_w_hs_credit_2017_city_diff,pct_8th_graders_w_hs_credit_2017_comp_diff,pct_black_hispanic,pct_hra_assistance_2017_city_diff,pct_hra_assistance_2017_dist_diff,pct_hra_assistance_2017_val,pct_math_level_3_or_4_2017,pct_math_level_3_or_4_2017_city_diff,pct_math_level_3_or_4_2017_comp_diff,pct_poverty_2017_city_diff,pct_poverty_2017_dist_diff,pct_poverty_2017_val,pct_students_w_disabilities_2017_city_diff,pct_students_w_disabilities_2017_dist_diff,pct_students_w_disabilities_2017_val,pct_temp_housing_2017_city_diff,pct_temp_housing_2017_dist_diff,pct_temp_housing_2017_val,sa_attendance_90plus_2017,sa_attendance_90plus_2017_city_diff,sa_attendance_90plus_2017_dist_diff,school_name,econ_need_index_2017_city_diff_binary,perc_testtakers,perc_testtakers_quartile,borough,dist_to_bronx_hs_of_science,dist_to_brooklyn_tech_hs,dist_to_stuyvesant_hs,min_dist_to_big_three,Community School?_Yes,Rigorous Instruction Rating_Approaching Target,Rigorous Instruction Rating_Exceeding Target,Rigorous Instruction Rating_Not Meeting Target,Rigorous Instruction Rating_nan,Collaborative Teachers Rating_Approaching Target,Collaborative Teachers Rating_Exceeding Target,Collaborative Teachers Rating_Not Meeting Target,Collaborative Teachers Rating_nan,Supportive Environment Rating_Approaching Target,Supportive Environment Rating_Exceeding Target,Supportive Environment Rating_nan,Effective School Leadership Rating_Approaching Target,Effective School Leadership Rating_Exceeding Target,Effective School Leadership Rating_Not Meeting Target,Effective School Leadership Rating_nan,Strong Family-Community Ties Rating_Approaching Target,Strong Family-Community Ties Rating_Exceeding Target,Strong Family-Community Ties Rating_Not Meeting Target,Strong Family-Community Ties Rating_nan,Trust Rating_Approaching Target,Trust Rating_Exceeding Target,Trust Rating_Not Meeting Target,Trust Rating_nan,Student Achievement Rating_Approaching Target,Student Achievement Rating_Exceeding Target,Student Achievement Rating_Not Meeting Target,Student Achievement Rating_nan,borough_bronx,borough_manhattan,borough_queens,borough_staten_island,discretionary_funding,Major N,Oth N,NoCrim N,Prop N,Vio N,AvgOfMajor N,AvgOfOth N,AvgOfNoCrim N,AvgOfProp N,AvgOfVio N,Major N_proportion,Oth N_proportion,NoCrim N_proportion,Prop N_proportion,Vio N_proportion
"35 E 125TH ST NEW YORK, NY 10035",2.57,3.13,NEW YORK,0.85,Meeting Target,No,5.0,0.757,0.8,Meeting Target,12,0K,"0K,01,02,03,04,05,06,07,08,09,10,11,12",40.806204,-73.94102,0.0,0.84,0.97,0.03,0.13,0.0,0.14,0.86,Meeting Target,310500860886.0,0.83,Approaching Target,Exceeding Target,0.95,0.8,Meeting Target,0.88,Meeting Target,10035.0,3.24,0.37,0.18,641.0,84M341,0.158,-0.021,0.772,81.0,79.0,2.95,3.16,128.0,0.0,18.0,0.0,0.0,-0.3,-0.27,0.97,0.125,-0.026000000000000002,0.5920000000000001,0.652,0.27,0.11,0.091,-0.01,0.37200000000000005,-0.04,-0.063,0.147,0.061,-0.012,0.175,0.887,0.08,0.11,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,True,0.22784810126582278,2.0,manhattan,5.629194809954862,8.30838900736374,7.190663685317367,5.629194809954862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1523784.6,1.0,3.0,2.0,1.0,2.0,0.57,2.12,3.64,1.39,1.05,1.7543859649122808,1.4150943396226414,0.5494505494505494,0.7194244604316548,1.9047619047619047
"433 W 123RD ST-4TH FL NEW YORK, NY 10027",2.54,2.78,NEW YORK,0.9,Meeting Target,No,5.0,0.746,0.9,Meeting Target,12,0K,"0K,01,02,03,04,05,06,07,08,09,10,11,12",40.810854,-73.956339,0.01,0.56,0.97,0.04,0.41,0.01,0.14,0.87,Meeting Target,310500860858.0,0.88,Meeting Target,Exceeding Target,0.95,0.8,Meeting Target,0.92,Meeting Target,10027.0,3.09,0.38,0.57,141.0,84M726,0.184,0.03,0.7809999999999999,74.0,62.0,2.84,3.1,135.0,0.0,18.0,0.0,0.27899999999999997,-0.06,0.08,0.96,0.188,0.046,0.635,0.585,0.26,0.31,0.102,0.004,0.366,0.10800000000000001,0.057999999999999996,0.313,0.016,-0.040999999999999995,0.131,0.8959999999999999,0.08,0.14,KIPP STAR COLLEGE PREP CHARTER SCHOOL,True,0.2903225806451613,3.0,manhattan,5.784749112209816,8.483255248239152,7.087383721552292,5.784749112209816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5173327.39,1.0,6.0,8.0,4.0,3.0,1.3599999999999999,5.07,7.64,3.31,2.32,0.7352941176470589,1.1834319526627217,1.0471204188481675,1.2084592145015105,1.293103448275862
"145 STANTON ST NEW YORK, NY 10002",2.34,2.48,NEW YORK,0.87,Meeting Target,No,1.0,0.764,0.77,Approaching Target,8,06,"06,07,08",40.720185,-73.985957,0.15,0.22,0.81,0.08,0.58,0.02,0.27,0.79,Meeting Target,310100010378.0,0.76,Approaching Target,Exceeding Target,0.92,0.82,Meeting Target,0.88,Meeting Target,10002.0,2.36,-0.35,0.03,76.0,01M378,0.168,0.08800000000000001,0.764,97.0,85.0,2.39,2.24,156.0,0.0,19.0,0.0,0.183,-0.16,0.03,0.84,0.122,0.07400000000000001,0.569,0.19,-0.14,0.0,0.114,0.025,0.37799999999999995,0.158,0.013999999999999999,0.364,0.063,0.052000000000000005,0.177,0.667,-0.15,-0.03,SCHOOL FOR GLOBAL LEADERS,True,0.2235294117647059,2.0,manhattan,11.998561835775488,2.2139178107456967,1.4678368759320581,1.4678368759320581,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3591953.98,4.0,23.0,33.0,11.0,12.0,1.6099999999999999,6.71,10.89,4.04,3.0999999999999996,2.4844720496894412,3.427719821162444,3.0303030303030303,2.722772277227723,3.8709677419354844
"885 BOLTON AVE BRONX, NY 10473",2.31,2.33,BRONX,0.88,Exceeding Target,No,8.0,0.802,0.81,Approaching Target,8,06,"06,07,08",40.823319,-73.860062,0.02,0.31,0.96,0.11,0.65,0.01,0.31,0.86,Meeting Target,320800010448.0,0.84,Meeting Target,Exceeding Target,0.91,0.87,Meeting Target,0.9,Meeting Target,10473.0,2.37,-0.34,0.02,121.0,08X448,0.20600000000000002,0.052000000000000005,0.8029999999999999,120.0,123.0,2.47,2.32,240.0,0.0,19.0,0.0,0.47200000000000003,0.13,0.25,0.96,0.196,0.055,0.643,0.198,-0.13,0.01,0.14400000000000002,0.048,0.408,0.05,-0.01,0.256,0.019,-0.055999999999999994,0.133,0.743,-0.07,0.02,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,True,0.15447154471544716,2.0,bronx,4.124128469733071,11.1121564179595,10.859947961109057,4.124128469733071,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,492929.0,3.0,15.0,32.0,5.0,7.0,1.4,5.76,8.71,3.5100000000000002,2.62,2.142857142857143,2.604166666666667,3.673938002296211,1.4245014245014245,2.6717557251908395
"3617 BAINBRIDGE AVE BRONX, NY 10467",2.52,2.54,BRONX,0.86,Meeting Target,No,10.0,0.8240000000000001,0.74,Approaching Target,8,06,"06,07,08",40.885328,-73.878058,0.02,0.21,0.97,0.06,0.77,0.01,0.18,0.89,Meeting Target,321000010308.0,0.73,Approaching Target,Meeting Target,0.94,0.86,Meeting Target,0.86,Meeting Target,10467.0,2.51,-0.2,0.1,57.0,10X308,0.193,-0.013999999999999999,0.789,84.0,92.0,2.8,2.54,209.0,0.0,19.0,0.0,0.0,-0.34,-0.21,0.98,0.19699999999999998,0.02,0.644,0.264,-0.06,0.06,0.11,-0.023,0.375,0.024,-0.001,0.22899999999999998,0.039,-0.076,0.153,0.754,-0.06,0.02,BRONX DANCE ACADEMY SCHOOL,True,0.20652173913043478,2.0,bronx,0.8249926795132916,14.508014123904514,13.56947609184228,0.8249926795132916,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2722268.31,0.0,0.0,1.0,0.0,0.0,0.97,3.04,4.279999999999999,2.42,1.3299999999999998,0.0,0.0,0.23364485981308414,0.0,0.0
"1550 CROTONA PARK E BRONX, NY 10460",2.25,2.22,BRONX,0.84,Meeting Target,No,12.0,0.852,0.74,Approaching Target,8,06,"06,07,08",40.836359,-73.89275,0.01,0.25,0.96,0.1,0.71,0.01,0.24,0.87,Meeting Target,321200010190.0,0.77,Approaching Target,Meeting Target,0.93,0.8,Approaching Target,0.82,Approaching Target,10460.0,2.29,-0.42,0.02,67.0,12X190,0.247,-0.018000000000000002,0.8440000000000001,81.0,75.0,2.53,2.28,172.0,0.0,19.0,0.0,0.31,-0.03,0.12,0.95,0.22,-0.026000000000000002,0.667,0.177,-0.15,0.01,0.242,0.053,0.507,0.095,0.026000000000000002,0.301,0.02,-0.08199999999999999,0.134,0.755,-0.06,0.08,E.S.M.T- I.S. 190,True,0.25333333333333335,2.0,bronx,2.8979127118551897,11.087500284799733,10.350009071668323,2.8979127118551897,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,951461.0,1.0,4.0,6.0,4.0,0.0,0.92,3.5500000000000007,5.32,2.37,1.6300000000000001,1.0869565217391304,1.1267605633802815,1.1278195488721805,1.6877637130801686,0.0
"800 GATES AVE BROOKLYN, NY 11221",2.43,2.42,BROOKLYN,0.93,Meeting Target,No,16.0,0.826,0.92,Exceeding Target,8,06,"06,07,08",40.687938,-73.932378,0.02,0.63,0.87,0.1,0.25,0.03,0.46,0.97,Meeting Target,331600010267.0,0.8,Meeting Target,Exceeding Target,0.86,0.86,Approaching Target,0.91,Meeting Target,11221.0,2.53,-0.18,0.21,95.0,16K267,0.231,0.039,0.8270000000000001,44.0,60.0,2.89,3.01,43.0,0.0,19.0,0.0,0.321,-0.02,0.15,0.92,0.21100000000000002,0.035,0.6579999999999999,0.28,-0.05,0.1,0.08900000000000001,-0.006,0.354,0.149,0.07,0.354,0.122,0.025,0.23600000000000002,0.5579999999999999,-0.25,-0.09,"M.S. 267 MATH, SCIENCE & TECHNOLOGY",True,0.31666666666666665,3.0,brooklyn,13.317147318216412,2.3271713784919053,4.746416772162177,2.3271713784919053,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,683166.74,7.0,8.0,13.0,9.0,6.0,1.2799999999999998,3.9400000000000004,5.9,2.76,1.92,5.468750000000001,2.030456852791878,2.2033898305084745,3.2608695652173916,3.125
"8310 21ST AVE BROOKLYN, NY 11214",2.77,2.67,BROOKLYN,0.75,Approaching Target,No,21.0,0.608,0.69,Approaching Target,12,06,"06,07,08,09,10,11,12",40.604847,-73.99474599999998,0.18,0.03,0.33,0.13,0.29,0.49,0.16,0.85,Approaching Target,332100011690.0,0.67,Not Meeting Target,Exceeding Target,0.95,0.82,Meeting Target,0.78,Approaching Target,11214.0,2.65,-0.06,-0.07,8.0,21K690,0.021,0.10800000000000001,0.618,87.0,84.0,2.87,2.47,89.0,0.0,19.0,0.0,0.561,0.22,0.22,0.33,0.04,0.113,0.48700000000000004,0.303,-0.02,-0.06,-0.036000000000000004,0.006999999999999999,0.22899999999999998,0.003,0.057,0.209,-0.067,0.006999999999999999,0.048,0.833,0.02,-0.02,BROOKLYN STUDIO SECONDARY SCHOOL,True,0.2261904761904762,2.0,brooklyn,19.643315969768423,5.876345592091218,7.863139992725658,5.876345592091218,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1167659.65,0.0,5.0,8.0,1.0,2.0,1.3599999999999999,5.07,7.64,3.31,2.32,0.0,0.9861932938856015,1.0471204188481675,0.3021148036253776,0.8620689655172414
"21 JUMEL PL-RM D109 NEW YORK, NY 10032",2.56,2.86,NEW YORK,0.96,Exceeding Target,No,6.0,0.78,0.92,Exceeding Target,12,0K,"0K,01,02,03,04,05,06,07,08,09,10,11,12",40.839408,-73.935772,0.0,0.12,0.99,0.13,0.86,0.01,0.08,0.91,Meeting Target,310600861013.0,0.89,Exceeding Target,Exceeding Target,0.96,0.9,Exceeding Target,0.96,Exceeding Target,10032.0,3.17,0.3,0.31,88.0,84M068,0.154,0.11199999999999999,0.769,81.0,93.0,3.05,3.22,720.0,0.0,19.0,0.0,0.6890000000000001,0.39,0.39,0.99,0.128,0.11199999999999999,0.595,0.624,0.25,0.19,0.073,0.055,0.354,-0.001,-0.002,0.18600000000000003,0.028999999999999998,0.009000000000000001,0.14400000000000002,0.903,0.09,0.09,KIPP WASHINGTON HEIGHTS MIDDLE SCHOOL,True,0.20430107526881722,2.0,manhattan,3.5717246979197697,10.605542522813366,9.330162491431468,3.5717246979197697,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,910405.56,1.0,6.0,8.0,4.0,3.0,1.3599999999999999,5.07,7.64,3.31,2.32,0.7352941176470589,1.1834319526627217,1.0471204188481675,1.2084592145015105,1.293103448275862
"730 BRYANT AVE BRONX, NY 10474",2.41,2.53,BRONX,0.84,Meeting Target,No,8.0,0.779,0.81,Meeting Target,12,0K,"0K,01,02,03,04,05,06,07,08,09,10,11,12",40.815594,-73.885238,0.0,0.34,0.98,0.08,0.65,0.01,0.09,0.82,Approaching Target,320800860903.0,0.88,Meeting Target,Meeting Target,0.95,0.84,Meeting Target,0.9,Meeting Target,10474.0,2.65,-0.22,0.08,218.0,84X345,0.184,0.16699999999999998,0.799,78.0,71.0,2.64,2.59,459.0,0.0,19.0,0.0,0.0,-0.3,-0.23,0.99,0.16,0.147,0.627,0.34299999999999997,-0.03,0.04,0.134,0.11699999999999999,0.415,0.043,0.044000000000000004,0.23,0.023,0.048,0.13699999999999998,0.897,0.09,0.13,HYDE LEADERSHIP CHARTER SCHOOL,True,0.2676056338028169,3.0,bronx,4.338931821658784,9.97284388807549,9.535135921552138,4.338931821658784,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2509548.0,1.0,6.0,8.0,4.0,3.0,1.3599999999999999,5.07,7.64,3.31,2.32,0.7352941176470589,1.1834319526627217,1.0471204188481675,1.2084592145015105,1.293103448275862
"176 E 115TH ST NEW YORK, NY 10029",2.46,2.57,NEW YORK,0.85,Meeting Target,No,4.0,0.885,0.81,Meeting Target,8,PK,"PK,0K,01,02,03,04,05,06,07,08",40.797156,-73.941285,0.04,0.26,0.93,0.12,0.67,0.02,0.28,0.92,Meeting Target,310400010057.0,0.82,Approaching Target,Exceeding Target,0.92,0.85,Meeting Target,0.91,Meeting Target,10029.0,2.44,-0.43,-0.12,200.0,04M057,0.271,0.12,0.885,95.0,97.0,2.52,2.43,542.0,0.0,20.0,0.0,0.268,-0.03,0.0,0.93,0.257,0.134,0.7240000000000001,0.255,-0.12,-0.04,0.12300000000000001,0.019,0.40399999999999997,0.085,0.036000000000000004,0.272,0.192,0.11800000000000001,0.306,0.688,-0.12,0.02,JAMES WELDON JOHNSON,True,0.20618556701030927,2.0,manhattan,6.194068954649034,7.698025478781297,6.6619262143175515,6.194068954649034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2685827.1799999997,3.0,4.0,6.0,5.0,2.0,1.3599999999999999,5.07,7.64,3.31,2.32,2.2058823529411766,0.7889546351084812,0.7853403141361257,1.5105740181268883,0.8620689655172414
"260 PLEASANT AVE NEW YORK, NY 10029",2.24,2.15,NEW YORK,0.87,Approaching Target,No,4.0,0.8420000000000001,0.84,Meeting Target,8,06,"06,07,08,SE",40.794167,-73.932694,0.05,0.29,0.94,0.09,0.64,0.01,0.23,0.84,Approaching Target,310400010825.0,0.8,Meeting Target,Meeting Target,0.93,0.85,Meeting Target,0.92,Meeting Target,10029.0,2.3,-0.41,0.07,54.0,04M825,0.218,0.025,0.8140000000000001,57.0,82.0,2.45,2.29,125.0,0.0,20.0,0.0,0.42,0.08,0.24,0.92,0.213,0.028999999999999998,0.66,0.171,-0.16,0.03,0.124,0.013000000000000001,0.38799999999999996,0.07400000000000001,-0.017,0.27899999999999997,0.064,-0.002,0.17800000000000002,0.677,-0.14,-0.01,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,True,0.24390243902439024,2.0,manhattan,6.208180267124869,7.6222313966612605,6.767515518242117,6.208180267124869,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2685827.1799999997,4.0,15.0,19.0,8.0,9.0,2.66,12.28,22.630000000000003,8.29,5.23,1.5037593984962405,1.221498371335505,0.8395934600088377,0.9650180940892643,1.7208413001912044
"21 JUMEL PL NEW YORK, NY 10032",2.33,2.62,NEW YORK,0.95,Exceeding Target,No,6.0,0.779,0.92,Exceeding Target,8,06,"06,07,08",40.839408,-73.935772,0.02,0.11,0.95,0.27,0.85,0.03,0.15,0.93,Exceeding Target,310600010324.0,0.85,Meeting Target,Exceeding Target,0.95,0.91,Exceeding Target,0.94,Exceeding Target,10032.0,2.51,-0.2,0.16,50.0,06M324,0.145,-0.043,0.742,142.0,163.0,2.45,2.41,360.0,0.0,20.0,0.0,0.203,-0.14,-0.04,0.96,0.087,-0.067,0.534,0.25,-0.08,0.06,0.08199999999999999,-0.001,0.34700000000000003,0.047,0.048,0.253,0.063,-0.008,0.177,0.833,0.02,0.04,M.S. 324 - PATRIA MIRABAL,True,0.12269938650306748,1.0,manhattan,3.5717246979197697,10.605542522813366,9.330162491431468,3.5717246979197697,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,910405.56,1.0,10.0,15.0,5.0,5.0,1.42,6.3,9.629999999999999,3.6300000000000003,2.8699999999999997,0.7042253521126761,1.5873015873015874,1.5576323987538943,1.3774104683195592,1.7421602787456447
"1970 W FARMS RD BRONX, NY 10460",2.22,2.33,BRONX,0.84,Meeting Target,No,12.0,0.8390000000000001,0.83,Meeting Target,8,06,"06,07,08",40.839183,-73.88028,0.04,0.25,0.89,0.21,0.64,0.02,0.37,0.76,Not Meeting Target,321200010383.0,0.83,Meeting Target,Meeting Target,0.9,0.82,Approaching Target,0.92,Meeting Target,10460.0,2.21,-0.5,0.05,53.0,12X383,0.27,0.005,0.867,89.0,82.0,2.47,2.18,165.0,0.0,20.0,0.0,0.0,-0.34,-0.12,0.88,0.258,0.012,0.705,0.142,-0.18,0.03,0.156,-0.034,0.42,0.085,0.016,0.29100000000000004,0.121,0.019,0.235,0.6729999999999999,-0.14,-0.03,EMOLIOR ACADEMY,True,0.24390243902439024,2.0,bronx,2.7572668912393246,11.537961669024286,10.912198584968325,2.7572668912393246,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,951461.0,2.0,12.0,12.0,6.0,7.0,2.39,9.5,16.39,6.069999999999999,4.47,0.8368200836820083,1.263157894736842,0.7321537522879804,0.9884678747940693,1.5659955257270695
"300 ADELPHI ST BROOKLYN, NY 11205",2.31,2.21,BROOKLYN,0.79,Approaching Target,No,13.0,0.797,0.73,Approaching Target,8,06,"06,07,08",40.688432,-73.97116899999997,0.04,0.75,0.93,0.03,0.18,0.02,0.28,0.81,Meeting Target,331300010113.0,0.76,Approaching Target,Approaching Target,0.92,0.83,Approaching Target,0.85,Approaching Target,11205.0,2.14,-0.57,-0.11,223.0,13K113,0.163,0.063,0.76,90.0,127.0,2.44,2.14,78.0,0.0,20.0,0.0,0.158,-0.18,-0.03,0.91,0.192,0.10300000000000001,0.639,0.121,-0.21,-0.03,0.049,-0.003,0.314,0.09699999999999999,0.05,0.302,0.07,0.043,0.184,0.6729999999999999,-0.14,0.0,M.S. 113 RONALD EDMONDS LEARNING CENTER,True,0.15748031496062992,2.0,brooklyn,13.764407137990421,0.2904793748619656,3.021442046368299,0.2904793748619656,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,2020959.2,3.0,7.0,4.0,8.0,2.0,0.91,3.3400000000000003,5.25,2.25,1.54,3.2967032967032965,2.095808383233533,0.7619047619047619,3.5555555555555554,1.2987012987012987
"1014 LAFAYETTE AVE BROOKLYN, NY 11221",2.18,2.13,BROOKLYN,0.87,Meeting Target,No,16.0,0.759,0.76,Approaching Target,8,06,"06,07,08",40.691976,-73.931488,0.01,0.76,0.97,0.07,0.21,0.02,0.27,0.87,Approaching Target,331600010681.0,0.8,Meeting Target,Approaching Target,0.91,0.84,Meeting Target,0.88,Meeting Target,11221.0,2.12,-0.59,-0.15,102.0,16K681,0.175,-0.016,0.772,56.0,48.0,2.47,2.07,24.0,0.0,20.0,0.0,0.38299999999999995,0.04,0.18,0.95,0.134,-0.043,0.581,0.084,-0.24,-0.08,0.085,-0.011000000000000001,0.349,0.14,0.062,0.34600000000000003,0.209,0.113,0.324,0.6779999999999999,-0.13,0.0,MADIBA PREP MIDDLE SCHOOL,True,0.4166666666666667,3.0,brooklyn,13.034623885035172,2.382463471043511,4.674960282292763,2.382463471043511,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,683166.74,2.0,6.0,14.0,3.0,3.0,0.91,3.3400000000000003,5.25,2.25,1.54,2.1978021978021975,1.7964071856287422,2.6666666666666665,1.3333333333333333,1.948051948051948
"911 FLATBUSH AVE BROOKLYN, NY 11226",2.96,2.98,BROOKLYN,0.96,Exceeding Target,No,17.0,0.536,0.91,Exceeding Target,12,06,"06,07,08,09,10,11,12",40.649588,-73.957176,0.03,0.86,0.94,0.0,0.08,0.01,0.06,0.97,Exceeding Target,331700011543.0,0.9,Exceeding Target,Meeting Target,0.97,0.89,Exceeding Target,0.94,Exceeding Target,11226.0,2.9,0.19,-0.05,162.0,17K543,-0.08199999999999999,-0.152,0.514,71.0,66.0,2.95,2.95,37.0,0.0,20.0,0.0,0.625,0.28,0.03,0.92,-0.141,-0.19899999999999998,0.306,0.449,0.12,-0.04,-0.023,-0.017,0.24100000000000002,-0.043,-0.039,0.163,-0.023,-0.08,0.091,0.903,0.09,0.05,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIGH SCHOOL AT ERASMUS",False,0.30303030303030304,3.0,brooklyn,16.16311724526407,2.89873578272141,5.571096174784399,2.89873578272141,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2314784.2800000003,9.0,26.0,41.0,15.0,18.0,6.039999999999999,22.79,47.18000000000001,14.329999999999998,11.32,1.4900662251655632,1.1408512505484862,0.8690122933446375,1.0467550593161201,1.5901060070671378
"985 ROCKAWAY AVE BROOKLYN, NY 11212",2.51,2.32,BROOKLYN,0.83,Meeting Target,No,23.0,0.6970000000000001,0.83,Meeting Target,8,06,"06,07,08",40.655763,-73.906685,0.01,0.9,0.97,0.01,0.08,0.01,0.16,0.94,Meeting Target,332300010518.0,0.77,Meeting Target,Meeting Target,0.94,0.85,Meeting Target,0.89,Meeting Target,11212.0,2.16,-0.55,-0.25,171.0,23K518,0.141,0.006,0.737,71.0,58.0,2.23,1.88,20.0,0.0,20.0,0.0,0.193,-0.15,-0.07,0.97,0.14300000000000002,0.033,0.59,0.142,-0.18,-0.07,0.08199999999999999,-0.02,0.34600000000000003,0.034,0.008,0.24,0.046,0.004,0.16,0.715,-0.1,-0.03,KAPPA V (KNOWLEDGE AND POWER PREPARATORY ACADEMY),True,0.3448275862068966,3.0,brooklyn,15.380278194770625,4.329243172794739,7.070912966836834,4.329243172794739,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,522125.72,3.0,12.0,14.0,6.0,6.0,0.92,3.5500000000000007,5.32,2.37,1.6300000000000001,3.260869565217391,3.3802816901408446,2.631578947368421,2.531645569620253,3.680981595092024
"200 WOODBINE ST BROOKLYN, NY 11221",2.14,2.22,BROOKLYN,0.85,Meeting Target,No,32.0,0.8190000000000001,0.73,Approaching Target,8,PK,"PK,0K,01,02,03,04,05,06,07,08",40.693817,-73.914879,0.01,0.12,0.97,0.19,0.85,0.02,0.32,0.9,Approaching Target,333200010377.0,0.81,Approaching Target,Approaching Target,0.91,0.85,Approaching Target,0.89,Meeting Target,11221.0,2.18,-0.69,-0.1,54.0,32K377,0.153,0.006,0.767,48.0,50.0,2.23,2.21,283.0,0.0,20.0,0.0,0.0,-0.3,-0.16,0.98,0.183,0.040999999999999995,0.65,0.151,-0.23,-0.02,0.039,-0.017,0.32,0.131,0.114,0.318,-0.003,-0.006999999999999999,0.111,0.682,-0.13,-0.01,P.S. 377 ALEJANDRINA B. DE GAUTIER,True,0.4,3.0,brooklyn,12.79429953198749,3.2629987450389155,5.45089762064557,3.2629987450389155,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,683166.74,0.0,5.0,3.0,2.0,1.0,0.8800000000000001,3.54,4.88,2.38,1.5999999999999999,0.0,1.4124293785310735,0.6147540983606558,0.8403361344537815,0.625
